tumor_sample_barcode	allele	sig_1	sig_4	sig_5	smoke	clock
TCGA-05-4410	WT	0	0.6084142394822006	0.08576051779935276	0.6084142394822006	0.08576051779935276
TCGA-05-4382	WT	0	0.6083423618634887	0	0.6083423618634887	0
TCGA-97-A4M7	WT	0	0.6074766355140186	0	0.6074766355140186	0
TCGA-17-Z009	WT	0	0.6041666666666666	0	0.6041666666666666	0
TCGA-53-A4EZ	WT	0	0.6033210332103321	0.3966789667896679	0.6033210332103321	0.3966789667896679
LUAD-RT-S01813	WT	0	0.5952813067150635	0.10707803992740472	0.5952813067150635	0.10707803992740472
LUAD-B01811	WT	0	0.5947643979057592	0.12356020942408376	0.5947643979057592	0.12356020942408376
TCGA-86-8358	WT	0	0.5936482084690554	0.2231270358306189	0.5936482084690554	0.2231270358306189
SC0899	WT	0	0.5936395759717314	0	0.5936395759717314	0
TCGA-86-8279	WT	0	0.5936395759717314	0.16431095406360421	0.5936395759717314	0.16431095406360421
TCGA-99-7458	WT	0	0.5922330097087379	0.32038834951456313	0.5922330097087379	0.32038834951456313
LUAD-NYU160	WT	0	0.5905511811023623	0.4094488188976378	0.5905511811023623	0.4094488188976378
TCGA-05-5425	WT	0	0.5874635568513119	0.2215743440233236	0.5874635568513119	0.2215743440233236
TCGA-55-7994	WT	0	0.5871617369414726	0.2548772813089994	0.5871617369414726	0.2548772813089994
TCGA-17-Z030	WT	0	0.5849387040280211	0.15586690017513133	0.5849387040280211	0.15586690017513133
TCGA-17-Z031	WT	0	0.5832990538872892	0.12916495269436445	0.5832990538872892	0.12916495269436445
LUAD-B01169	WT	0	0.5819209039548022	0.2711864406779661	0.5819209039548022	0.2711864406779661
TCGA-75-5146	WT	0	0.578125	0.20833333333333331	0.578125	0.20833333333333331
TCGA-44-7670	WT	0	0.5774410774410774	0	0.5774410774410774	0
TCGA-05-4384	WT	0	0.5748502994011976	0.3473053892215569	0.5748502994011976	0.3473053892215569
TCGA-97-7553	WT	0.425531914893617	0.574468085106383	0	0.574468085106383	0.425531914893617
TCGA-44-2656	WT	0	0.571875	0.13645833333333335	0.571875	0.13645833333333335
LUAD-NYU1021	WT	0.05714285714285714	0.5673469387755102	0.2612244897959184	0.5673469387755102	0.31836734693877555
TCGA-MN-A4N4	WT	0	0.5660264105642256	0	0.5660264105642256	0
TCGA-95-7039	WT	0	0.565897244973939	0.19434102755026064	0.565897244973939	0.19434102755026064
TCGA-55-8507	WT	0	0.5657142857142857	0.17714285714285713	0.5657142857142857	0.17714285714285713
TCGA-44-5644	WT	0	0.5656279508970727	0.1567516525023607	0.5656279508970727	0.1567516525023607
TCGA-78-7220	WT	0	0.5655391120507399	0.21141649048625794	0.5655391120507399	0.21141649048625794
TCGA-44-2655	WT	0	0.5643564356435643	0	0.5643564356435643	0
TCGA-91-A4BC	WT	0	0.5621414913957935	0.1797323135755258	0.5621414913957935	0.1797323135755258
LUAD-RT-S01711	WT	0.0784313725490196	0.5620915032679739	0.35947712418300654	0.5620915032679739	0.43790849673202614
TCGA-69-7765	WT	0	0.5604395604395604	0.10832025117739404	0.5604395604395604	0.10832025117739404
TCGA-78-7163	WT	0.29411764705882354	0.5588235294117647	0	0.5588235294117647	0.29411764705882354
TCGA-44-7667	WT	0	0.5582608695652174	0.23130434782608697	0.5582608695652174	0.23130434782608697
TCGA-17-Z055	WT	0	0.5580865603644647	0.25854214123006836	0.5580865603644647	0.25854214123006836
TCGA-86-6851	WT	0	0.5574596774193549	0.09677419354838711	0.5574596774193549	0.09677419354838711
TCGA-17-Z062	WT	0	0.5564053537284894	0	0.5564053537284894	0
TCGA-78-7155	WT	0	0.5554838709677419	0.06774193548387097	0.5554838709677419	0.06774193548387097
LUAD-CHTN-Z4716A	WT	0	0.5533141210374639	0.3323727185398655	0.5533141210374639	0.3323727185398655
TCGA-17-Z049	WT	0	0.5518394648829431	0.1822742474916388	0.5518394648829431	0.1822742474916388
TCGA-17-Z045	WT	0	0.5514705882352942	0.16323529411764703	0.5514705882352942	0.16323529411764703
TCGA-38-4625	WT	0	0.5511695906432749	0	0.5511695906432749	0
FR9547	WT	0	0.550185873605948	0.2342007434944238	0.550185873605948	0.2342007434944238
TCGA-44-8117	WT	0	0.5477124183006536	0.22091503267973855	0.5477124183006536	0.22091503267973855
LUAD-F00368	WT	0	0.5460526315789473	0.21447368421052634	0.5460526315789473	0.21447368421052634
TCGA-55-8301	WT	0	0.5427728613569321	0.3746312684365782	0.5427728613569321	0.3746312684365782
LUAD-CHTN-MAD06-00668	WT	0	0.5410334346504558	0.16008105369807496	0.5410334346504558	0.16008105369807496
TCGA-75-6211	WT	0	0.5407925407925408	0.20046620046620045	0.5407925407925408	0.20046620046620045
LUAD-B02477	WT	0	0.5405405405405406	0.4594594594594595	0.5405405405405406	0.4594594594594595
TCGA-L9-A5IP	WT	0	0.5394736842105263	0.17105263157894737	0.5394736842105263	0.17105263157894737
TCGA-78-7633	WT	0	0.5344827586206896	0.46551724137931033	0.5344827586206896	0.46551724137931033
LUAD-B00416	WT	0	0.5338078291814947	0.3250296559905101	0.5338078291814947	0.3250296559905101
LUAD-NYU1051S	WT	0	0.5334538878842676	0.2730560578661845	0.5334538878842676	0.2730560578661845
LUAD-S01381	WT	0	0.5321888412017167	0.36909871244635195	0.5321888412017167	0.36909871244635195
TCGA-44-7669	WT	0	0.5313725490196078	0.37254901960784315	0.5313725490196078	0.37254901960784315
TCGA-17-Z001	WT	0	0.5298804780876494	0.28286852589641437	0.5298804780876494	0.28286852589641437
LUAD-B02594	WT	0	0.5298507462686567	0.21194029850746268	0.5298507462686567	0.21194029850746268
LUAD-S01302	WT	0	0.5291073738680465	0.4708926261319534	0.5291073738680465	0.4708926261319534
TCGA-49-4494	WT	0.05785123966942149	0.5289256198347108	0	0.5289256198347108	0.05785123966942149
TCGA-44-7662	WT	0	0.5286821705426357	0.22945736434108527	0.5286821705426357	0.22945736434108527
TCGA-97-A4LX	WT	0	0.5284974093264249	0	0.5284974093264249	0
TCGA-78-7536	WT	0	0.5275590551181102	0.21889763779527557	0.5275590551181102	0.21889763779527557
LUAD-NYU259	WT	0	0.5255681818181818	0	0.5255681818181818	0
TCGA-49-4487	WT	0	0.5236907730673317	0.1546134663341646	0.5236907730673317	0.1546134663341646
TCGA-55-8510	WT	0	0.5236686390532544	0.22189349112426038	0.5236686390532544	0.22189349112426038
TCGA-67-3770	WT	0	0.5217391304347826	0.4782608695652174	0.5217391304347826	0.4782608695652174
TCGA-78-8662	WT	0	0.5193861066235864	0.2463651050080775	0.5193861066235864	0.2463651050080775
TCGA-MN-A4N1	WT	0	0.5184466019417476	0.3087378640776699	0.5184466019417476	0.3087378640776699
TCGA-55-A492	WT	0	0.5172413793103449	0.367816091954023	0.5172413793103449	0.367816091954023
TCGA-35-4123	WT	0	0.5171339563862928	0.2585669781931464	0.5171339563862928	0.2585669781931464
LUAD-2GUGK	WT	0	0.5168918918918919	0.4831081081081081	0.5168918918918919	0.4831081081081081
TCGA-62-A46O	WT	0	0.515625	0.203125	0.515625	0.203125
TCGA-17-Z018	WT	0	0.5134099616858238	0	0.5134099616858238	0
TCGA-55-7227	WT	0.058823529411764705	0.5133689839572193	0.3582887700534759	0.5133689839572193	0.41711229946524064
TCGA-49-4488	WT	0	0.5119453924914675	0.1467576791808874	0.5119453924914675	0.1467576791808874
TCGA-86-8673	WT	0	0.5095419847328244	0.27099236641221375	0.5095419847328244	0.27099236641221375
TCGA-44-2668	WT	0	0.5085995085995085	0	0.5085995085995085	0
TCGA-55-7913	WT	0	0.5061728395061729	0.2740740740740741	0.5061728395061729	0.2740740740740741
TCGA-73-4666	WT	0	0.5047393364928909	0.2962085308056872	0.5047393364928909	0.2962085308056872
TCGA-50-5066	WT	0	0.5015479876160991	0.10835913312693499	0.5015479876160991	0.10835913312693499
TCGA-17-Z051	WT	0	0.5	0.32727272727272727	0.5	0.32727272727272727
LUAD-NYU330	WT	0.09836065573770492	0.5	0.3360655737704918	0.5	0.4344262295081967
TCGA-55-6969	WT	0	0.4988610478359909	0.33029612756264237	0.4988610478359909	0.33029612756264237
TCGA-L9-A8F4	WT	0	0.49763033175355453	0.1623222748815166	0.49763033175355453	0.1623222748815166
TCGA-55-A493	WT	0	0.49693251533742333	0	0.49693251533742333	0
TCGA-38-4632	WT	0	0.49333333333333335	0.33166666666666667	0.49333333333333335	0.33166666666666667
KA3947	WT	0	0.4931972789115646	0.17687074829931973	0.4931972789115646	0.17687074829931973
TCGA-55-7995	WT	0	0.4927152317880795	0.18410596026490064	0.4927152317880795	0.18410596026490064
LUAD-RT-S01774	WT	0	0.49148418491484186	0.1070559610705596	0.49148418491484186	0.1070559610705596
TCGA-44-2659	WT	0	0.4907834101382489	0.16820276497695855	0.4907834101382489	0.16820276497695855
TCGA-50-6590	WT	0	0.4883720930232558	0.09504550050556118	0.4883720930232558	0.09504550050556118
LUAD-RT-S01709	WT	0.08407079646017698	0.48672566371681414	0.36283185840707965	0.48672566371681414	0.44690265486725667
LUAD-NYU408	WT	0	0.4862804878048781	0.4268292682926829	0.4862804878048781	0.4268292682926829
TCGA-55-8620	WT	0	0.4860335195530726	0.5139664804469274	0.4860335195530726	0.5139664804469274
LUAD-S01478	WT	0	0.48411214953271026	0.24299065420560748	0.48411214953271026	0.24299065420560748
TCGA-55-A491	WT	0	0.48404255319148937	0.39095744680851063	0.48404255319148937	0.39095744680851063
LUAD-F00089	WT	0	0.4801223241590214	0.23853211009174313	0.4801223241590214	0.23853211009174313
TCGA-05-4424	WT	0	0.47924528301886793	0.12075471698113208	0.47924528301886793	0.12075471698113208
TCGA-55-5899	WT	0	0.4757085020242915	0.17813765182186234	0.4757085020242915	0.17813765182186234
TCGA-50-5931	WT	0	0.475609756097561	0.35060975609756095	0.475609756097561	0.35060975609756095
TCGA-97-8172	WT	0.06312292358803986	0.4750830564784053	0.38870431893687707	0.4750830564784053	0.4518272425249169
TCGA-97-7937	WT	0	0.47268907563025214	0.35084033613445376	0.47268907563025214	0.35084033613445376
TCGA-05-4430	WT	0	0.47157190635451507	0	0.47157190635451507	0
TCGA-91-6829	WT	0	0.46911764705882353	0.4573529411764706	0.46911764705882353	0.4573529411764706
CU9061	WT	0	0.4636118598382749	0.5363881401617251	0.4636118598382749	0.5363881401617251
LUAD-YKER9	WT	0	0.46341463414634143	0.5365853658536586	0.46341463414634143	0.5365853658536586
TCGA-55-8511	WT	0	0.46261682242990654	0.14174454828660435	0.46261682242990654	0.14174454828660435
TCGA-49-AAR0	WT	0	0.46060606060606063	0.43636363636363634	0.46060606060606063	0.43636363636363634
TCGA-55-8621	WT	0	0.45977011494252873	0.45977011494252873	0.45977011494252873	0.45977011494252873
LUAD-E00443	WT	0	0.45901639344262296	0.38875878220140514	0.45901639344262296	0.38875878220140514
LUAD-F00162	WT	0	0.4586583463338534	0.2839313572542902	0.4586583463338534	0.2839313572542902
TCGA-55-6987	WT	0	0.45801526717557256	0	0.45801526717557256	0
TCGA-53-7624	WT	0	0.4579646017699115	0.22566371681415928	0.4579646017699115	0.22566371681415928
TCGA-69-A59K	WT	0	0.4563279857397505	0	0.4563279857397505	0
LUAD-E00918	WT	0	0.45614035087719296	0.21832358674463936	0.45614035087719296	0.21832358674463936
TCGA-86-8585	WT	0	0.4556040756914119	0.09606986899563319	0.4556040756914119	0.09606986899563319
TCGA-17-Z028	WT	0	0.4532871972318339	0.18685121107266436	0.4532871972318339	0.18685121107266436
LUAD-D01751	WT	0	0.4495798319327731	0.5504201680672269	0.4495798319327731	0.5504201680672269
TCGA-55-6985	WT	0	0.4478976234003656	0.12797074954296161	0.4478976234003656	0.12797074954296161
TCGA-50-6593	WT	0	0.44753086419753085	0.404320987654321	0.44753086419753085	0.404320987654321
LUAD-NYU315	WT	0	0.4473684210526316	0.2736842105263158	0.4473684210526316	0.2736842105263158
TCGA-91-7771	WT	0	0.44537815126050423	0.42857142857142855	0.44537815126050423	0.42857142857142855
LUAD-F00018	WT	0	0.44410876132930516	0.31419939577039274	0.44410876132930516	0.31419939577039274
GR4788	WT	0	0.4375	0.5625	0.4375	0.5625
TCGA-55-8089	WT	0	0.437368789363191	0.09377186843946815	0.437368789363191	0.09377186843946815
TCGA-44-8119	WT	0	0.43428571428571433	0.27	0.43428571428571433	0.27
TCGA-35-5375	WT	0	0.43418467583497056	0.3320235756385069	0.43418467583497056	0.3320235756385069
TCGA-38-7271	WT	0	0.43243243243243246	0	0.43243243243243246	0
TCGA-75-7031	WT	0	0.4316546762589928	0.48201438848920863	0.4316546762589928	0.48201438848920863
TCGA-55-1592	WT	0	0.4304932735426009	0.45440956651718983	0.4304932735426009	0.45440956651718983
TCGA-05-4432	WT	0	0.43047337278106507	0.33875739644970415	0.43047337278106507	0.33875739644970415
TCGA-49-4507	WT	0.075	0.42916666666666664	0.19583333333333333	0.42916666666666664	0.2708333333333333
LUAD-NYU847	WT	0	0.42819843342036557	0.3185378590078329	0.42819843342036557	0.3185378590078329
TCGA-97-A4M3	WT	0	0.42727272727272725	0	0.42727272727272725	0
LUAD-D02185	WT	0	0.4266666666666667	0.36	0.4266666666666667	0.36
LUAD-NYU284	WT	0	0.4246575342465753	0.14321295143212953	0.4246575342465753	0.14321295143212953
LUAD-F00282	WT	0	0.423982869379015	0.28693790149892934	0.423982869379015	0.28693790149892934
TCGA-49-AAR4	WT	0	0.4233128834355828	0	0.4233128834355828	0
TCGA-62-A46P	WT	0	0.42258064516129035	0.2161290322580645	0.42258064516129035	0.2161290322580645
TCGA-55-8205	WT	0	0.4218009478672986	0.12480252764612954	0.4218009478672986	0.12480252764612954
TCGA-05-5428	WT	0	0.4200913242009132	0.0684931506849315	0.4200913242009132	0.0684931506849315
TCGA-17-Z021	WT	0	0.417989417989418	0	0.417989417989418	0
TCGA-64-5779	WT	0	0.4164305949008499	0.29461756373937675	0.4164305949008499	0.29461756373937675
TCGA-17-Z016	WT	0	0.4147058823529412	0.25588235294117645	0.4147058823529412	0.25588235294117645
LUAD-E00897	WT	0	0.41233766233766234	0.09902597402597403	0.41233766233766234	0.09902597402597403
LUAD_E00565	WT	0	0.41064638783269963	0.1685678073510773	0.41064638783269963	0.1685678073510773
TCGA-44-4112	WT	0	0.41030534351145037	0.14694656488549618	0.41030534351145037	0.14694656488549618
LUAD-D01278	WT	0.15976331360946747	0.40828402366863903	0.1893491124260355	0.40828402366863903	0.34911242603550297
TCGA-91-6848	WT	0	0.40735068912710565	0.3093415007656968	0.40735068912710565	0.3093415007656968
TCGA-17-Z013	WT	0.10810810810810811	0.40540540540540543	0.4864864864864865	0.40540540540540543	0.5945945945945946
LUAD_E00522	WT	0	0.4049586776859504	0.16528925619834714	0.4049586776859504	0.16528925619834714
TCGA-75-6214	WT	0	0.4035714285714285	0.18333333333333332	0.4035714285714285	0.18333333333333332
TCGA-78-7542	WT	0	0.40342298288508555	0.1687041564792176	0.40342298288508555	0.1687041564792176
LUAD_E01166	WT	0.06666666666666667	0.4	0.3212121212121212	0.4	0.3878787878787879
TCGA-44-A4SS	WT	0	0.3969465648854962	0.3606870229007634	0.3969465648854962	0.3606870229007634
LUAD-RT-S01832	WT	0.06306306306306306	0.3963963963963964	0.4864864864864865	0.3963963963963964	0.5495495495495496
TCGA-55-8096	WT	0	0.39622641509433965	0	0.39622641509433965	0
LUAD-RT-S01818	WT	0	0.3961352657004831	0.20048309178743962	0.3961352657004831	0.20048309178743962
LU-FF53	WT	0	0.39596747314929887	0	0.39596747314929887	0
TCGA-86-7714	WT	0	0.3956043956043956	0.5604395604395604	0.3956043956043956	0.5604395604395604
TCGA-50-5068	WT	0.13157894736842105	0.39473684210526316	0.47368421052631576	0.39473684210526316	0.6052631578947368
LUAD-QY22Z	WT	0	0.3939393939393939	0.5454545454545454	0.3939393939393939	0.5454545454545454
TCGA-44-A4SU	WT	0	0.3939393939393939	0.6060606060606061	0.3939393939393939	0.6060606060606061
TCGA-17-Z025	WT	0	0.39338235294117646	0.23897058823529413	0.39338235294117646	0.23897058823529413
LUAD-E00934	WT	0	0.38944365192582026	0.2710413694721826	0.38944365192582026	0.2710413694721826
LUAD-S01356	WT	0	0.38762886597938145	0.43711340206185567	0.38762886597938145	0.43711340206185567
TCGA-05-4398	WT	0	0.38682634730538923	0.21676646706586827	0.38682634730538923	0.21676646706586827
BGI-WG08	WT	0	0.3853561079899531	0	0.3853561079899531	0
TCGA-49-AAR3	WT	0	0.38414634146341464	0.4817073170731707	0.38414634146341464	0.4817073170731707
LUAD-NYU627	WT	0.1347517730496454	0.3829787234042553	0.48226950354609927	0.3829787234042553	0.6170212765957447
TCGA-05-5423	WT	0.11409395973154363	0.3825503355704698	0.4093959731543625	0.3825503355704698	0.5234899328859062
TCGA-55-7570	WT	0	0.38247863247863245	0.2264957264957265	0.38247863247863245	0.2264957264957265
BGI-WG10	WT	0	0.38190671228749057	0	0.38190671228749057	0
LUAD-F00365	WT	0	0.38105263157894737	0.3684210526315789	0.38105263157894737	0.3684210526315789
TCGA-49-4514	WT	0	0.38095238095238093	0.14058956916099774	0.38095238095238093	0.14058956916099774
LUAD-NYU669	WT	0	0.3803191489361702	0	0.3803191489361702	0
LUAD-S01306	WT	0	0.37760416666666663	0.4895833333333333	0.37760416666666663	0.4895833333333333
TCGA-17-Z058	WT	0	0.3768115942028985	0.5724637681159421	0.3768115942028985	0.5724637681159421
TCGA-17-Z023	WT	0	0.37471264367816093	0.40919540229885054	0.37471264367816093	0.40919540229885054
TCGA-05-4397	WT	0	0.3721185510428101	0.2327113062568606	0.3721185510428101	0.2327113062568606
TCGA-78-7535	WT	0	0.3709677419354839	0.521505376344086	0.3709677419354839	0.521505376344086
TCGA-44-6779	WT	0.18487394957983191	0.36974789915966383	0.34453781512605036	0.36974789915966383	0.5294117647058822
TCGA-44-7660	WT	0	0.36794582392776526	0.45372460496614	0.36794582392776526	0.45372460496614
R7495_2	WT	0.1111111111111111	0.36752136752136755	0.5213675213675214	0.36752136752136755	0.6324786324786325
TCGA-17-Z053	WT	0	0.3673469387755102	0.5102040816326531	0.3673469387755102	0.5102040816326531
TCGA-55-8506	WT	0.14211076280041798	0.3657262277951933	0.15935214211076282	0.3657262277951933	0.3014629049111808
LUAD-YINHD	WT	0	0.36434108527131776	0	0.36434108527131776	0
TCGA-78-7158	WT	0	0.36293436293436293	0.23938223938223938	0.36293436293436293	0.23938223938223938
TCGA-55-6972	WT	0	0.3628571428571429	0.18571428571428572	0.3628571428571429	0.18571428571428572
TCGA-86-8672	WT	0	0.362776025236593	0.41640378548895896	0.362776025236593	0.41640378548895896
TCGA-49-AARN	WT	0	0.3625866050808314	0	0.3625866050808314	0
TCGA-50-6592	WT	0	0.35816618911174786	0.36103151862464183	0.35816618911174786	0.36103151862464183
LUAD-CHTN-MAD06-00678	WT	0	0.35789473684210527	0.32631578947368417	0.35789473684210527	0.32631578947368417
TCGA-50-5072	WT	0	0.355	0.19	0.355	0.19
LUAD-D02085	WT	0	0.3541666666666667	0.3159722222222222	0.3541666666666667	0.3159722222222222
TCGA-86-7955	WT	0	0.3538461538461538	0.4676923076923077	0.3538461538461538	0.4676923076923077
TCGA-91-6831	WT	0	0.35294117647058826	0.47678018575851394	0.35294117647058826	0.47678018575851394
BGI-WG02	WT	0	0.35284188671484723	0	0.35284188671484723	0
TCGA-49-6743	WT	0	0.35095613048368957	0.23959505061867267	0.35095613048368957	0.23959505061867267
TCGA-17-Z061	WT	0	0.35051546391752575	0.6494845360824743	0.35051546391752575	0.6494845360824743
TCGA-95-7947	WT	0	0.34890965732087226	0.2803738317757009	0.34890965732087226	0.2803738317757009
TCGA-78-8640	WT	0	0.34880952380952385	0.21547619047619046	0.34880952380952385	0.21547619047619046
TCGA-50-5946	WT	0	0.34806629834254144	0.1933701657458564	0.34806629834254144	0.1933701657458564
TCGA-17-Z056	WT	0	0.3455497382198953	0.18150087260034906	0.3455497382198953	0.18150087260034906
TCGA-05-4420	WT	0	0.34276729559748426	0.2830188679245283	0.34276729559748426	0.2830188679245283
LUAD-F00121	WT	0	0.34074074074074073	0.22592592592592592	0.34074074074074073	0.22592592592592592
TCGA-67-3771	WT	0	0.33955857385398985	0.34889643463497455	0.33955857385398985	0.34889643463497455
TCGA-44-2657	WT	0	0.3384615384615385	0.12967032967032968	0.3384615384615385	0.12967032967032968
TCGA-86-8669	WT	0.07792207792207792	0.33766233766233766	0.512987012987013	0.33766233766233766	0.5909090909090909
TCGA-69-8255	WT	0	0.33641975308641975	0.5370370370370371	0.33641975308641975	0.5370370370370371
TCGA-91-8499	WT	0	0.33604336043360433	0.36314363143631434	0.33604336043360433	0.36314363143631434
TCGA-78-7159	WT	0	0.3353846153846154	0.27692307692307694	0.3353846153846154	0.27692307692307694
LUAD-NYU575	WT	0	0.3333333333333333	0.3888888888888889	0.3333333333333333	0.3888888888888889
TCGA-17-Z015	WT	0.09154929577464789	0.33274647887323944	0.2605633802816901	0.33274647887323944	0.352112676056338
TCGA-78-7146	WT	0	0.3325842696629213	0.18651685393258427	0.3325842696629213	0.18651685393258427
LUAD-B02216	WT	0	0.33164556962025316	0.37468354430379747	0.33164556962025316	0.37468354430379747
TCGA-MP-A4TJ	WT	0	0.3274336283185841	0.672566371681416	0.3274336283185841	0.672566371681416
LUAD-S01315	WT	0	0.3272264631043257	0.05801526717557252	0.3272264631043257	0.05801526717557252
LUAD_E01419	WT	0.09782608695652174	0.32608695652173914	0.4673913043478261	0.32608695652173914	0.5652173913043479
LUAD-NYU1101	WT	0.08270676691729323	0.3233082706766917	0.44360902255639095	0.3233082706766917	0.5263157894736842
TCGA-55-8085	WT	0.06070287539936102	0.32268370607028757	0.20766773162939298	0.32268370607028757	0.268370607028754
LUAD-S01468	WT	0	0.3167303243400328	0	0.3167303243400328	0
TCGA-69-7764	WT	0	0.31666666666666665	0.625	0.31666666666666665	0.625
LUAD-AEIUF	WT	0	0.31645569620253167	0.6835443037974683	0.31645569620253167	0.6835443037974683
TCGA-78-8660	WT	0	0.3141891891891892	0.3783783783783784	0.3141891891891892	0.3783783783783784
LUAD-RT-S01840	WT	0	0.3120567375886525	0.624113475177305	0.3120567375886525	0.624113475177305
TCGA-80-5611	WT	0	0.31196581196581197	0.688034188034188	0.31196581196581197	0.688034188034188
LUAD-E01317	WT	0.20075757575757575	0.3106060606060606	0	0.3106060606060606	0.20075757575757575
TCGA-17-Z005	WT	0	0.3095238095238095	0	0.3095238095238095	0
LUAD-RT-S01699	WT	0	0.308411214953271	0.45794392523364486	0.308411214953271	0.45794392523364486
TCGA-17-Z052	WT	0	0.3081761006289308	0.38364779874213834	0.3081761006289308	0.38364779874213834
TCGA-78-7156	WT	0	0.3080459770114943	0.18160919540229886	0.3080459770114943	0.18160919540229886
LUAD-CHTN-MAD08-00104	WT	0	0.3076923076923077	0.29743589743589743	0.3076923076923077	0.29743589743589743
TCGA-78-7162	WT	0	0.3076923076923077	0.5	0.3076923076923077	0.5
TCGA-78-7150	WT	0	0.3057692307692308	0.3576923076923077	0.3057692307692308	0.3576923076923077
TCGA-O1-A52J	WT	0	0.30303030303030304	0.5878787878787879	0.30303030303030304	0.5878787878787879
TCGA-75-5125	WT	0.04784688995215311	0.3014354066985646	0.3397129186602871	0.3014354066985646	0.3875598086124402
TCGA-MP-A4TA	WT	0	0.3010471204188481	0.47643979057591623	0.3010471204188481	0.47643979057591623
TCGA-MP-A5C7	WT	0.09	0.3	0.61	0.3	0.7
TCGA-17-Z044	WT	0	0.2978723404255319	0.7021276595744681	0.2978723404255319	0.7021276595744681
ZA6965	WT	0.1875	0.296875	0.515625	0.296875	0.703125
TCGA-86-7711	WT	0	0.29545454545454547	0.4886363636363636	0.29545454545454547	0.4886363636363636
LUAD-D01382	WT	0	0.29523809523809524	0.7047619047619048	0.29523809523809524	0.7047619047619048
LUAD-RT-S01831	WT	0	0.29394812680115273	0.1585014409221902	0.29394812680115273	0.1585014409221902
TCGA-50-8457	WT	0	0.2857142857142857	0.6285714285714286	0.2857142857142857	0.6285714285714286
LUAD-RT-S01487	WT	0	0.281437125748503	0.6586826347305389	0.281437125748503	0.6586826347305389
LUAD-74TBW	WT	0	0.27999999999999997	0.3142857142857143	0.27999999999999997	0.3142857142857143
TCGA-44-6777	WT	0	0.27702702702702703	0.22972972972972971	0.27702702702702703	0.22972972972972971
LUAD-CHTN-3090415	WT	0	0.2765957446808511	0.4978723404255319	0.2765957446808511	0.4978723404255319
TCGA-62-A470	WT	0.15217391304347827	0.2753623188405797	0.4927536231884058	0.2753623188405797	0.644927536231884
